amplitude,noise,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1,type_I_ER,type_II_ER
"(60, 30)",high,False,0.02,31,True,difference,mc_w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,baseline,mc_w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,vs_right,mc_w,0.0080321932890249,806,38,False,23,15,727,41,0.6052631578947368,0.359375,0.45098039215686275,0.02021563342318059,0.640625
"(60, 30)",high,False,0.02,31,False,vs_left,mc_w,0.0080321932890249,806,42,True,21,21,721,43,0.5,0.328125,0.39622641509433965,0.02830188679245283,0.671875
"(60, 30)",high,False,0.02,31,False,difference,mc_w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,True,baseline,mc_b,1.417233560090703e-05,3528,0,False,0,0,2464,1064,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,True,vs_right,mc_b,1.417233560090703e-05,3528,29,False,29,0,2464,1035,1.0,0.02725563909774436,0.053064958828911254,0.0,0.9727443609022557
"(60, 30)",high,False,0.004,86,True,vs_left,mc_b,1.417233560090703e-05,3528,36,False,36,0,2464,1028,1.0,0.03383458646616541,0.06545454545454546,0.0,0.9661654135338346
"(60, 30)",high,False,0.004,86,True,difference,mc_b,1.417233560090703e-05,3528,0,False,0,0,2464,1064,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,False,baseline,mc_b,4.614248800295312e-06,10836,0,False,0,0,9772,1064,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,False,vs_right,mc_b,4.614248800295312e-06,10836,11,False,4,7,9765,1060,0.36363636363636365,0.0037593984962406013,0.007441860465116278,0.0007163323782234957,0.9962406015037594
"(60, 30)",high,False,0.004,86,False,vs_left,mc_b,4.614248800295312e-06,10836,18,False,14,4,9768,1050,0.7777777777777778,0.013157894736842105,0.02587800369685767,0.00040933278755628325,0.9868421052631579
"(60, 30)",high,False,0.004,86,False,difference,mc_b,4.614248800295312e-06,10836,1,False,0,1,9771,1064,0.0,0.0,0.0,0.00010233319688907081,1.0
"(60, 30)",high,False,0.004,64,True,baseline,mc_b,2.2045855379188717e-05,2268,0,False,0,0,1584,684,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,True,vs_right,mc_b,2.2045855379188717e-05,2268,25,False,25,0,1584,659,1.0,0.03654970760233918,0.07052186177715092,0.0,0.9634502923976608
"(60, 30)",high,False,0.004,64,True,vs_left,mc_b,2.2045855379188717e-05,2268,46,False,46,0,1584,638,1.0,0.06725146198830409,0.12602739726027398,0.0,0.9327485380116959
"(60, 30)",high,False,0.004,64,True,difference,mc_b,2.2045855379188717e-05,2268,0,False,0,0,1584,684,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,False,baseline,mc_b,6.200396825396825e-06,8064,0,False,0,0,7380,684,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,False,vs_right,mc_b,6.200396825396825e-06,8064,13,False,7,6,7374,677,0.5384615384615384,0.01023391812865497,0.020086083213773313,0.0008130081300813008,0.9897660818713451
"(60, 30)",high,False,0.004,64,False,vs_left,mc_b,6.200396825396825e-06,8064,24,False,19,5,7375,665,0.7916666666666666,0.027777777777777776,0.05367231638418078,0.0006775067750677507,0.9722222222222222
"(60, 30)",high,False,0.004,64,False,difference,mc_b,6.200396825396825e-06,8064,0,False,0,0,7380,684,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,True,baseline,mc_b,4.96031746031746e-05,1008,0,False,0,0,704,304,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,True,vs_right,mc_b,4.96031746031746e-05,1008,21,False,21,0,704,283,1.0,0.06907894736842106,0.12923076923076926,0.0,0.930921052631579
"(60, 30)",high,False,0.004,31,True,vs_left,mc_b,4.96031746031746e-05,1008,31,False,31,0,704,273,1.0,0.10197368421052631,0.18507462686567164,0.0,0.8980263157894737
"(60, 30)",high,False,0.004,31,True,difference,mc_b,4.96031746031746e-05,1008,0,False,0,0,704,304,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,False,baseline,mc_b,1.2800819252432156e-05,3906,0,False,0,0,3602,304,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,False,vs_right,mc_b,1.2800819252432156e-05,3906,8,False,7,1,3601,297,0.875,0.023026315789473683,0.04487179487179487,0.000277623542476402,0.9769736842105263
"(60, 30)",high,False,0.004,31,False,vs_left,mc_b,1.2800819252432156e-05,3906,18,False,11,7,3595,293,0.6111111111111112,0.03618421052631579,0.06832298136645963,0.001943364797334814,0.9638157894736842
"(60, 30)",high,False,0.004,31,False,difference,mc_b,1.2800819252432156e-05,3906,0,False,0,0,3602,304,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,True,baseline,mc_b,4.251700680272109e-05,1176,0,False,0,0,840,336,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,True,vs_right,mc_b,4.251700680272109e-05,1176,23,False,23,0,840,313,1.0,0.06845238095238096,0.12813370473537605,0.0,0.9315476190476191
"(60, 30)",high,False,0.012,86,True,vs_left,mc_b,4.251700680272109e-05,1176,34,False,34,0,840,302,1.0,0.10119047619047619,0.18378378378378377,0.0,0.8988095238095238
"(60, 30)",high,False,0.012,86,True,difference,mc_b,4.251700680272109e-05,1176,0,False,0,0,840,336,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,False,baseline,mc_b,1.3842746400885937e-05,3612,0,False,0,0,3276,336,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,False,vs_right,mc_b,1.3842746400885937e-05,3612,14,False,8,6,3270,328,0.5714285714285714,0.023809523809523808,0.04571428571428571,0.0018315018315018315,0.9761904761904762
"(60, 30)",high,False,0.012,86,False,vs_left,mc_b,1.3842746400885937e-05,3612,11,False,9,2,3274,327,0.8181818181818182,0.026785714285714284,0.05187319884726224,0.0006105006105006105,0.9732142857142857
"(60, 30)",high,False,0.012,86,False,difference,mc_b,1.3842746400885937e-05,3612,0,False,0,0,3276,336,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,True,baseline,mc_b,6.613756613756614e-05,756,0,False,0,0,540,216,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,True,vs_right,mc_b,6.613756613756614e-05,756,18,False,18,0,540,198,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666
"(60, 30)",high,False,0.012,64,True,vs_left,mc_b,6.613756613756614e-05,756,31,False,31,0,540,185,1.0,0.14351851851851852,0.25101214574898784,0.0,0.8564814814814815
"(60, 30)",high,False,0.012,64,True,difference,mc_b,6.613756613756614e-05,756,0,False,0,0,540,216,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,False,baseline,mc_b,1.860119047619048e-05,2688,0,False,0,0,2472,216,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,False,vs_right,mc_b,1.860119047619048e-05,2688,9,False,5,4,2468,211,0.5555555555555556,0.023148148148148147,0.044444444444444446,0.0016181229773462784,0.9768518518518519
"(60, 30)",high,False,0.012,64,False,vs_left,mc_b,1.860119047619048e-05,2688,12,False,10,2,2470,206,0.8333333333333334,0.046296296296296294,0.08771929824561403,0.0008090614886731392,0.9537037037037037
"(60, 30)",high,False,0.012,64,False,difference,mc_b,1.860119047619048e-05,2688,0,False,0,0,2472,216,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,True,baseline,mc_b,0.0001488095238095,336,0,False,0,0,240,96,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,True,vs_right,mc_b,0.0001488095238095,336,13,False,13,0,240,83,1.0,0.13541666666666666,0.23853211009174308,0.0,0.8645833333333334
"(60, 30)",high,False,0.012,31,True,vs_left,mc_b,0.0001488095238095,336,16,False,16,0,240,80,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334
"(60, 30)",high,False,0.012,31,True,difference,mc_b,0.0001488095238095,336,0,False,0,0,240,96,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,False,baseline,mc_b,3.840245775729647e-05,1302,0,False,0,0,1206,96,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,False,vs_right,mc_b,3.840245775729647e-05,1302,7,False,6,1,1205,90,0.8571428571428571,0.0625,0.11650485436893204,0.0008291873963515755,0.9375
"(60, 30)",high,False,0.012,31,False,vs_left,mc_b,3.840245775729647e-05,1302,13,False,9,4,1202,87,0.6923076923076923,0.09375,0.16513761467889906,0.003316749585406302,0.90625
"(60, 30)",high,False,0.012,31,False,difference,mc_b,3.840245775729647e-05,1302,0,False,0,0,1206,96,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,True,baseline,mc_b,6.868131868131868e-05,728,0,False,0,0,504,224,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,True,vs_right,mc_b,6.868131868131868e-05,728,20,False,20,0,504,204,1.0,0.08928571428571429,0.1639344262295082,0.0,0.9107142857142857
"(60, 30)",high,False,0.02,86,True,vs_left,mc_b,6.868131868131868e-05,728,30,False,30,0,504,194,1.0,0.13392857142857142,0.23622047244094488,0.0,0.8660714285714286
"(60, 30)",high,False,0.02,86,True,difference,mc_b,6.868131868131868e-05,728,0,False,0,0,504,224,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,False,baseline,mc_b,2.23613595706619e-05,2236,0,False,0,0,2012,224,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,False,vs_right,mc_b,2.23613595706619e-05,2236,17,False,11,6,2006,213,0.6470588235294118,0.049107142857142856,0.09128630705394189,0.002982107355864811,0.9508928571428571
"(60, 30)",high,False,0.02,86,False,vs_left,mc_b,2.23613595706619e-05,2236,20,False,15,5,2007,209,0.75,0.06696428571428571,0.12295081967213116,0.002485089463220676,0.9330357142857143
"(60, 30)",high,False,0.02,86,False,difference,mc_b,2.23613595706619e-05,2236,1,False,0,1,2011,224,0.0,0.0,0.0,0.0004970178926441351,1.0
"(60, 30)",high,False,0.02,64,True,baseline,mc_b,0.0001068376068376,468,0,False,0,0,324,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,True,vs_right,mc_b,0.0001068376068376,468,16,False,16,0,324,128,1.0,0.1111111111111111,0.19999999999999998,0.0,0.8888888888888888
"(60, 30)",high,False,0.02,64,True,vs_left,mc_b,0.0001068376068376,468,27,True,27,0,324,117,1.0,0.1875,0.3157894736842105,0.0,0.8125
"(60, 30)",high,False,0.02,64,True,difference,mc_b,0.0001068376068376,468,0,False,0,0,324,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,False,baseline,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,False,vs_right,mc_b,3.0048076923076925e-05,1664,11,False,8,3,1517,136,0.7272727272727273,0.05555555555555555,0.10322580645161289,0.001973684210526316,0.9444444444444444
"(60, 30)",high,False,0.02,64,False,vs_left,mc_b,3.0048076923076925e-05,1664,21,False,15,6,1514,129,0.7142857142857143,0.10416666666666667,0.18181818181818182,0.003947368421052632,0.8958333333333334
"(60, 30)",high,False,0.02,64,False,difference,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,True,baseline,mc_b,0.0002403846153846,208,0,False,0,0,144,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,True,vs_right,mc_b,0.0002403846153846,208,10,False,9,1,143,55,0.9,0.140625,0.24324324324324326,0.006944444444444444,0.859375
"(60, 30)",high,False,0.02,31,True,vs_left,mc_b,0.0002403846153846,208,11,True,11,0,144,53,1.0,0.171875,0.29333333333333333,0.0,0.828125
"(60, 30)",high,False,0.02,31,True,difference,mc_b,0.0002403846153846,208,0,False,0,0,144,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,baseline,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,vs_right,mc_b,6.203473945409429e-05,806,6,False,5,1,741,59,0.8333333333333334,0.078125,0.14285714285714285,0.0013477088948787063,0.921875
"(60, 30)",high,False,0.02,31,False,vs_left,mc_b,6.203473945409429e-05,806,13,False,9,4,738,55,0.6923076923076923,0.140625,0.23376623376623376,0.005390835579514825,0.859375
"(60, 30)",high,False,0.02,31,False,difference,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,True,baseline,cp,0.05,79,0,False,0,0,62,17,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,True,vs_right,cp,0.05,58,2,True,2,0,48,8,1.0,0.2,0.33333333333333337,0.0,0.8
"(60, 30)",high,False,0.004,86,True,vs_left,cp,0.05,65,2,True,2,0,62,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.004,86,True,difference,cp,0.05,75,0,False,0,0,58,17,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,False,baseline,cp,0.05,266,0,False,0,0,249,17,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,86,False,vs_right,cp,0.05,190,4,True,3,1,179,7,0.75,0.3,0.4285714285714285,0.005555555555555556,0.7
"(60, 30)",high,False,0.004,86,False,vs_left,cp,0.05,197,4,True,2,2,192,1,0.5,0.6666666666666666,0.5714285714285715,0.010309278350515464,0.3333333333333333
"(60, 30)",high,False,0.004,86,False,difference,cp,0.05,250,0,False,0,0,233,17,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,True,baseline,cp,0.05,52,0,False,0,0,43,9,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,True,vs_right,cp,0.05,35,2,True,2,0,31,2,1.0,0.5,0.6666666666666666,0.0,0.5
"(60, 30)",high,False,0.004,64,True,vs_left,cp,0.05,47,2,True,2,0,44,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.004,64,True,difference,cp,0.05,53,0,False,0,0,40,13,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,False,baseline,cp,0.05,200,0,False,0,0,191,9,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,64,False,vs_right,cp,0.05,146,4,True,2,2,140,2,0.5,0.5,0.5,0.014084507042253521,0.5
"(60, 30)",high,False,0.004,64,False,vs_left,cp,0.05,153,4,True,2,2,148,1,0.5,0.6666666666666666,0.5714285714285715,0.013333333333333334,0.3333333333333333
"(60, 30)",high,False,0.004,64,False,difference,cp,0.05,196,0,False,0,0,183,13,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,True,baseline,cp,0.05,18,0,False,0,0,14,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,True,vs_right,cp,0.05,30,4,True,4,0,16,10,1.0,0.2857142857142857,0.4444444444444445,0.0,0.7142857142857143
"(60, 30)",high,False,0.004,31,True,vs_left,cp,0.05,34,3,True,3,0,22,9,1.0,0.25,0.4,0.0,0.75
"(60, 30)",high,False,0.004,31,True,difference,cp,0.05,32,0,False,0,0,23,9,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,False,baseline,cp,0.05,96,0,False,0,0,92,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.004,31,False,vs_right,cp,0.05,103,13,True,6,7,82,8,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.07865168539325842,0.5714285714285714
"(60, 30)",high,False,0.004,31,False,vs_left,cp,0.05,112,13,True,6,7,93,6,0.46153846153846156,0.5,0.48000000000000004,0.07,0.5
"(60, 30)",high,False,0.004,31,False,difference,cp,0.05,108,0,False,0,0,99,9,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,True,baseline,cp,0.05,35,0,False,0,0,30,5,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,True,vs_right,cp,0.05,33,2,True,2,0,29,2,1.0,0.5,0.6666666666666666,0.0,0.5
"(60, 30)",high,False,0.012,86,True,vs_left,cp,0.05,33,2,True,2,0,30,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.012,86,True,difference,cp,0.05,40,0,False,0,0,26,14,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,False,baseline,cp,0.05,139,0,False,0,0,134,5,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,86,False,vs_right,cp,0.05,104,4,True,3,1,99,1,0.75,0.75,0.75,0.01,0.25
"(60, 30)",high,False,0.012,86,False,vs_left,cp,0.05,118,4,True,2,2,113,1,0.5,0.6666666666666666,0.5714285714285715,0.017391304347826087,0.3333333333333333
"(60, 30)",high,False,0.012,86,False,difference,cp,0.05,130,0,False,0,0,116,14,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,True,baseline,cp,0.05,24,0,False,0,0,22,2,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,True,vs_right,cp,0.05,23,2,True,2,0,20,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.012,64,True,vs_left,cp,0.05,23,2,True,2,0,20,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.012,64,True,difference,cp,0.05,31,0,False,0,0,18,13,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,False,baseline,cp,0.05,107,0,False,0,0,105,2,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,64,False,vs_right,cp,0.05,79,4,True,2,2,74,1,0.5,0.6666666666666666,0.5714285714285715,0.02631578947368421,0.3333333333333333
"(60, 30)",high,False,0.012,64,False,vs_left,cp,0.05,89,4,True,2,2,84,1,0.5,0.6666666666666666,0.5714285714285715,0.023255813953488372,0.3333333333333333
"(60, 30)",high,False,0.012,64,False,difference,cp,0.05,103,0,False,0,0,90,13,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,True,baseline,cp,0.05,10,0,False,0,0,9,1,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,True,vs_right,cp,0.05,21,4,True,4,0,10,7,1.0,0.36363636363636365,0.5333333333333333,0.0,0.6363636363636364
"(60, 30)",high,False,0.012,31,True,vs_left,cp,0.05,24,2,True,2,0,12,10,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334
"(60, 30)",high,False,0.012,31,True,difference,cp,0.05,17,0,False,0,0,11,6,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,False,baseline,cp,0.05,52,0,False,0,0,51,1,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.012,31,False,vs_right,cp,0.05,67,12,True,5,7,49,6,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.125,0.5454545454545454
"(60, 30)",high,False,0.012,31,False,vs_left,cp,0.05,70,12,True,6,6,52,6,0.5,0.5,0.5,0.10344827586206896,0.5
"(60, 30)",high,False,0.012,31,False,difference,cp,0.05,59,0,False,0,0,53,6,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,True,baseline,cp,0.05,28,0,False,0,0,24,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,True,vs_right,cp,0.05,20,2,True,2,0,15,3,1.0,0.4,0.5714285714285715,0.0,0.6
"(60, 30)",high,False,0.02,86,True,vs_left,cp,0.05,23,2,True,2,0,20,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.02,86,True,difference,cp,0.05,27,0,False,0,0,16,11,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,False,baseline,cp,0.05,108,0,False,0,0,104,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,86,False,vs_right,cp,0.05,79,4,True,2,2,72,3,0.5,0.4,0.4444444444444445,0.02702702702702703,0.6
"(60, 30)",high,False,0.02,86,False,vs_left,cp,0.05,81,4,True,2,2,76,1,0.5,0.6666666666666666,0.5714285714285715,0.02564102564102564,0.3333333333333333
"(60, 30)",high,False,0.02,86,False,difference,cp,0.05,92,0,False,0,0,81,11,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,True,baseline,cp,0.05,21,0,False,0,0,17,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,True,vs_right,cp,0.05,14,2,True,2,0,11,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.02,64,True,vs_left,cp,0.05,16,2,True,2,0,13,1,1.0,0.6666666666666666,0.8,0.0,0.3333333333333333
"(60, 30)",high,False,0.02,64,True,difference,cp,0.05,22,0,False,0,0,12,10,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,False,baseline,cp,0.05,82,0,False,0,0,78,4,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,64,False,vs_right,cp,0.05,68,4,True,2,2,63,1,0.5,0.6666666666666666,0.5714285714285715,0.03076923076923077,0.3333333333333333
"(60, 30)",high,False,0.02,64,False,vs_left,cp,0.05,59,4,True,2,2,54,1,0.5,0.6666666666666666,0.5714285714285715,0.03571428571428571,0.3333333333333333
"(60, 30)",high,False,0.02,64,False,difference,cp,0.05,74,0,False,0,0,64,10,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,True,baseline,cp,0.05,5,0,False,0,0,3,2,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,True,vs_right,cp,0.05,17,4,True,4,0,6,7,1.0,0.36363636363636365,0.5333333333333333,0.0,0.6363636363636364
"(60, 30)",high,False,0.02,31,True,vs_left,cp,0.05,18,2,True,2,0,7,9,1.0,0.18181818181818182,0.3076923076923077,0.0,0.8181818181818182
"(60, 30)",high,False,0.02,31,True,difference,cp,0.05,11,0,False,0,0,6,5,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,baseline,cp,0.05,38,0,False,0,0,36,2,1.0,0.0,0.0,0.0,1.0
"(60, 30)",high,False,0.02,31,False,vs_right,cp,0.05,52,10,True,6,4,37,5,0.6,0.5454545454545454,0.5714285714285713,0.0975609756097561,0.45454545454545453
"(60, 30)",high,False,0.02,31,False,vs_left,cp,0.05,50,13,True,6,7,32,5,0.46153846153846156,0.5454545454545454,0.4999999999999999,0.1794871794871795,0.45454545454545453
"(60, 30)",high,False,0.02,31,False,difference,cp,0.05,42,0,False,0,0,37,5,1.0,0.0,0.0,0.0,1.0
"(60, 30)",low,True,0.004,86,True,baseline,mc_w,0.0037796447300922,3528,8,False,5,3,2461,1059,0.625,0.004699248120300752,0.009328358208955223,0.0012175324675324675,0.9953007518796992
"(60, 30)",low,True,0.004,86,True,vs_right,mc_w,0.0037796447300922,3528,521,True,490,31,2433,574,0.9404990403071017,0.4605263157894737,0.6182965299684542,0.012581168831168832,0.5394736842105263
"(60, 30)",low,True,0.004,86,True,vs_left,mc_w,0.0037796447300922,3528,487,True,473,14,2450,591,0.971252566735113,0.44454887218045114,0.6099290780141844,0.005681818181818182,0.5554511278195489
"(60, 30)",low,True,0.004,86,True,difference,mc_w,0.0037796447300922,3528,16,False,16,0,2464,1048,1.0,0.015037593984962405,0.029629629629629624,0.0,0.9849624060150376
"(60, 30)",low,True,0.004,86,False,baseline,mc_w,0.0021566554640687,10836,25,False,2,23,9749,1062,0.08,0.0018796992481203006,0.0036730945821854912,0.002353663528448629,0.9981203007518797
"(60, 30)",low,True,0.004,86,False,vs_right,mc_w,0.0021566554640687,10836,1175,True,450,725,9047,614,0.3829787234042553,0.42293233082706766,0.401965163019205,0.07419156774457634,0.5770676691729323
"(60, 30)",low,True,0.004,86,False,vs_left,mc_w,0.0021566554640687,10836,1157,True,431,726,9046,633,0.37251512532411407,0.4050751879699248,0.3881134624043224,0.07429390094146542,0.5949248120300752
"(60, 30)",low,True,0.004,86,False,difference,mc_w,0.0021566554640687,10836,31,False,13,18,9754,1051,0.41935483870967744,0.012218045112781954,0.023744292237442923,0.0018419975440032747,0.9877819548872181
"(60, 30)",low,True,0.004,64,True,baseline,mc_w,0.0047140452079103,2268,3,False,3,0,1584,681,1.0,0.0043859649122807015,0.008733624454148471,0.0,0.9956140350877193
"(60, 30)",low,True,0.004,64,True,vs_right,mc_w,0.0047140452079103,2268,378,True,353,25,1559,331,0.9338624338624338,0.5160818713450293,0.6647834274952918,0.015782828282828284,0.48391812865497075
"(60, 30)",low,True,0.004,64,True,vs_left,mc_w,0.0047140452079103,2268,347,True,338,9,1575,346,0.9740634005763689,0.49415204678362573,0.6556741028128031,0.005681818181818182,0.5058479532163743
"(60, 30)",low,True,0.004,64,True,difference,mc_w,0.0047140452079103,2268,10,False,8,2,1582,676,0.8,0.011695906432748537,0.023054755043227664,0.0012626262626262627,0.9883040935672515
"(60, 30)",low,True,0.004,64,False,baseline,mc_w,0.0025,8064,18,False,2,16,7364,682,0.1111111111111111,0.0029239766081871343,0.005698005698005698,0.002168021680216802,0.9970760233918129
"(60, 30)",low,True,0.004,64,False,vs_right,mc_w,0.0025,8064,901,True,322,579,6801,362,0.35738068812430634,0.47076023391812866,0.40630914826498427,0.07845528455284553,0.5292397660818714
"(60, 30)",low,True,0.004,64,False,vs_left,mc_w,0.0025,8064,893,True,304,589,6791,380,0.3404255319148936,0.4444444444444444,0.38554216867469876,0.07981029810298103,0.5555555555555556
"(60, 30)",low,True,0.004,64,False,difference,mc_w,0.0025,8064,17,False,3,14,7366,681,0.17647058823529413,0.0043859649122807015,0.008559201141226819,0.001897018970189702,0.9956140350877193
"(60, 30)",low,True,0.004,31,True,baseline,mc_w,0.0070710678118654,1008,6,False,4,2,702,300,0.6666666666666666,0.013157894736842105,0.025806451612903226,0.002840909090909091,0.9868421052631579
"(60, 30)",low,True,0.004,31,True,vs_right,mc_w,0.0070710678118654,1008,180,True,153,27,677,151,0.85,0.5032894736842105,0.6322314049586777,0.03835227272727273,0.4967105263157895
"(60, 30)",low,True,0.004,31,True,vs_left,mc_w,0.0070710678118654,1008,158,True,149,9,695,155,0.9430379746835443,0.4901315789473684,0.645021645021645,0.01278409090909091,0.5098684210526315
"(60, 30)",low,True,0.004,31,True,difference,mc_w,0.0070710678118654,1008,8,False,4,4,700,300,0.5,0.013157894736842105,0.025641025641025637,0.005681818181818182,0.9868421052631579
"(60, 30)",low,True,0.004,31,False,baseline,mc_w,0.0035921060405354,3906,14,False,3,11,3591,301,0.21428571428571427,0.009868421052631578,0.018867924528301886,0.003053858967240422,0.9901315789473685
"(60, 30)",low,True,0.004,31,False,vs_right,mc_w,0.0035921060405354,3906,456,True,141,315,3287,163,0.3092105263157895,0.46381578947368424,0.3710526315789474,0.08745141588006664,0.5361842105263158
"(60, 30)",low,True,0.004,31,False,vs_left,mc_w,0.0035921060405354,3906,445,True,138,307,3295,166,0.3101123595505618,0.45394736842105265,0.3684913217623498,0.08523042754025541,0.5460526315789473
