amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(60, 30)",low,True,0.012,False,31,False,vs_right,mc_b,3.840245775729647e-05,1302,22,False,10,12,1194,86,0.009950248756218905,0.8958333333333334
"(60, 30)",low,True,0.012,False,31,False,vs_left,mc_b,3.840245775729647e-05,1302,33,False,15,18,1188,81,0.014925373134328358,0.84375
"(60, 30)",low,True,0.012,False,31,False,difference,mc_b,3.840245775729647e-05,1302,0,False,0,0,1206,96,0.0,1.0
"(60, 30)",low,True,0.02,True,86,True,baseline,mc_b,0.0001373626373626,364,0,False,0,0,364,0,0.0,0.0
"(60, 30)",low,True,0.02,True,86,True,vs_right,mc_b,0.0001373626373626,364,32,True,32,0,140,192,0.0,0.8571428571428571
"(60, 30)",low,True,0.02,True,86,True,vs_left,mc_b,0.0001373626373626,364,46,True,46,0,140,178,0.0,0.7946428571428571
"(60, 30)",low,True,0.02,True,86,True,difference,mc_b,0.0001373626373626,364,1,False,1,0,140,223,0.0,0.9955357142857143
"(60, 30)",low,True,0.02,True,86,False,baseline,mc_b,4.47227191413238e-05,1118,0,False,0,0,1118,0,0.0,0.0
"(60, 30)",low,True,0.02,True,86,False,vs_right,mc_b,4.47227191413238e-05,1118,58,True,24,34,860,200,0.03803131991051454,0.8928571428571429
"(60, 30)",low,True,0.02,True,86,False,vs_left,mc_b,4.47227191413238e-05,1118,68,True,39,29,865,185,0.03243847874720358,0.8258928571428571
"(60, 30)",low,True,0.02,True,86,False,difference,mc_b,4.47227191413238e-05,1118,0,False,0,0,894,224,0.0,1.0
"(60, 30)",low,True,0.02,True,64,True,baseline,mc_b,0.0002136752136752,234,0,False,0,0,234,0,0.0,0.0
"(60, 30)",low,True,0.02,True,64,True,vs_right,mc_b,0.0002136752136752,234,32,True,32,0,90,112,0.0,0.7777777777777778
"(60, 30)",low,True,0.02,True,64,True,vs_left,mc_b,0.0002136752136752,234,33,True,33,0,90,111,0.0,0.7708333333333334
"(60, 30)",low,True,0.02,True,64,True,difference,mc_b,0.0002136752136752,234,0,False,0,0,90,144,0.0,1.0
"(60, 30)",low,True,0.02,True,64,False,baseline,mc_b,6.009615384615385e-05,832,0,False,0,0,832,0,0.0,0.0
"(60, 30)",low,True,0.02,True,64,False,vs_right,mc_b,6.009615384615385e-05,832,47,True,17,30,658,127,0.0436046511627907,0.8819444444444444
"(60, 30)",low,True,0.02,True,64,False,vs_left,mc_b,6.009615384615385e-05,832,56,True,30,26,662,114,0.0377906976744186,0.7916666666666666
"(60, 30)",low,True,0.02,True,64,False,difference,mc_b,6.009615384615385e-05,832,0,False,0,0,688,144,0.0,1.0
"(60, 30)",low,True,0.02,True,31,True,baseline,mc_b,0.0004807692307692,104,0,False,0,0,104,0,0.0,0.0
"(60, 30)",low,True,0.02,True,31,True,vs_right,mc_b,0.0004807692307692,104,20,True,20,0,40,44,0.0,0.6875
"(60, 30)",low,True,0.02,True,31,True,vs_left,mc_b,0.0004807692307692,104,16,True,15,1,39,49,0.025,0.765625
"(60, 30)",low,True,0.02,True,31,True,difference,mc_b,0.0004807692307692,104,0,False,0,0,40,64,0.0,1.0
"(60, 30)",low,True,0.02,True,31,False,baseline,mc_b,0.0001240694789081,403,0,False,0,0,403,0,0.0,0.0
"(60, 30)",low,True,0.02,True,31,False,vs_right,mc_b,0.0001240694789081,403,27,True,9,18,321,55,0.05309734513274336,0.859375
"(60, 30)",low,True,0.02,True,31,False,vs_left,mc_b,0.0001240694789081,403,33,True,13,20,319,51,0.058997050147492625,0.796875
"(60, 30)",low,True,0.02,True,31,False,difference,mc_b,0.0001240694789081,403,0,False,0,0,339,64,0.0,1.0
"(60, 30)",low,True,0.02,False,86,True,baseline,mc_b,6.868131868131868e-05,728,0,False,0,0,728,0,0.0,0.0
"(60, 30)",low,True,0.02,False,86,True,vs_right,mc_b,6.868131868131868e-05,728,25,False,25,0,504,199,0.0,0.8883928571428571
"(60, 30)",low,True,0.02,False,86,True,vs_left,mc_b,6.868131868131868e-05,728,43,True,43,0,504,181,0.0,0.8080357142857143
"(60, 30)",low,True,0.02,False,86,True,difference,mc_b,6.868131868131868e-05,728,1,False,1,0,504,223,0.0,0.9955357142857143
"(60, 30)",low,True,0.02,False,86,False,baseline,mc_b,2.23613595706619e-05,2236,0,False,0,0,2236,0,0.0,0.0
"(60, 30)",low,True,0.02,False,86,False,vs_right,mc_b,2.23613595706619e-05,2236,43,False,21,22,1990,203,0.010934393638170975,0.90625
"(60, 30)",low,True,0.02,False,86,False,vs_left,mc_b,2.23613595706619e-05,2236,46,False,29,17,1995,195,0.008449304174950299,0.8705357142857143
"(60, 30)",low,True,0.02,False,86,False,difference,mc_b,2.23613595706619e-05,2236,0,False,0,0,2012,224,0.0,1.0
"(60, 30)",low,True,0.02,False,64,True,baseline,mc_b,0.0001068376068376,468,0,False,0,0,468,0,0.0,0.0
"(60, 30)",low,True,0.02,False,64,True,vs_right,mc_b,0.0001068376068376,468,23,False,23,0,324,121,0.0,0.8402777777777778
"(60, 30)",low,True,0.02,False,64,True,vs_left,mc_b,0.0001068376068376,468,32,True,32,0,324,112,0.0,0.7777777777777778
"(60, 30)",low,True,0.02,False,64,True,difference,mc_b,0.0001068376068376,468,0,False,0,0,324,144,0.0,1.0
"(60, 30)",low,True,0.02,False,64,False,baseline,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1664,0,0.0,0.0
"(60, 30)",low,True,0.02,False,64,False,vs_right,mc_b,3.0048076923076925e-05,1664,32,False,15,17,1503,129,0.01118421052631579,0.8958333333333334
"(60, 30)",low,True,0.02,False,64,False,vs_left,mc_b,3.0048076923076925e-05,1664,44,False,25,19,1501,119,0.0125,0.8263888888888888
"(60, 30)",low,True,0.02,False,64,False,difference,mc_b,3.0048076923076925e-05,1664,0,False,0,0,1520,144,0.0,1.0
"(60, 30)",low,True,0.02,False,31,True,baseline,mc_b,0.0002403846153846,208,0,False,0,0,208,0,0.0,0.0
"(60, 30)",low,True,0.02,False,31,True,vs_right,mc_b,0.0002403846153846,208,12,True,12,0,144,52,0.0,0.8125
"(60, 30)",low,True,0.02,False,31,True,vs_left,mc_b,0.0002403846153846,208,14,True,14,0,144,50,0.0,0.78125
"(60, 30)",low,True,0.02,False,31,True,difference,mc_b,0.0002403846153846,208,0,False,0,0,144,64,0.0,1.0
"(60, 30)",low,True,0.02,False,31,False,baseline,mc_b,6.203473945409429e-05,806,0,False,0,0,806,0,0.0,0.0
"(60, 30)",low,True,0.02,False,31,False,vs_right,mc_b,6.203473945409429e-05,806,21,False,7,14,728,57,0.018867924528301886,0.890625
"(60, 30)",low,True,0.02,False,31,False,vs_left,mc_b,6.203473945409429e-05,806,26,False,13,13,729,51,0.01752021563342318,0.796875
"(60, 30)",low,True,0.02,False,31,False,difference,mc_b,6.203473945409429e-05,806,0,False,0,0,742,64,0.0,1.0
"(60, 30)",low,True,0.004,True,86,True,baseline,cp,0.05,20,0,False,0,0,20,0,0.0,0.0
"(60, 30)",low,True,0.004,True,86,True,vs_right,cp,0.05,10,3,True,3,0,5,2,0.0,0.4
"(60, 30)",low,True,0.004,True,86,True,vs_left,cp,0.05,8,2,True,2,0,4,2,0.0,0.5
"(60, 30)",low,True,0.004,True,86,True,difference,cp,0.05,15,0,False,0,0,7,8,0.0,1.0
"(60, 30)",low,True,0.004,True,86,False,baseline,cp,0.05,70,0,False,0,0,70,0,0.0,0.0
"(60, 30)",low,True,0.004,True,86,False,vs_right,cp,0.05,24,4,True,4,0,19,1,0.0,0.2
"(60, 30)",low,True,0.004,True,86,False,vs_left,cp,0.05,26,4,True,4,0,22,0,0.0,0.0
"(60, 30)",low,True,0.004,True,86,False,difference,cp,0.05,62,0,False,0,0,54,8,0.0,1.0
"(60, 30)",low,True,0.004,True,64,True,baseline,cp,0.05,10,0,False,0,0,10,0,0.0,0.0
"(60, 30)",low,True,0.004,True,64,True,vs_right,cp,0.05,6,3,True,3,0,2,1,0.0,0.25
"(60, 30)",low,True,0.004,True,64,True,vs_left,cp,0.05,7,2,True,2,0,5,0,0.0,0.0
"(60, 30)",low,True,0.004,True,64,True,difference,cp,0.05,8,0,False,0,0,4,4,0.0,1.0
"(60, 30)",low,True,0.004,True,64,False,baseline,cp,0.05,51,0,False,0,0,51,0,0.0,0.0
"(60, 30)",low,True,0.004,True,64,False,vs_right,cp,0.05,20,4,True,3,1,15,1,0.0625,0.25
"(60, 30)",low,True,0.004,True,64,False,vs_left,cp,0.05,24,4,True,2,2,20,0,0.09090909090909091,0.0
"(60, 30)",low,True,0.004,True,64,False,difference,cp,0.05,50,0,False,0,0,46,4,0.0,1.0
"(60, 30)",low,True,0.004,True,31,True,baseline,cp,0.05,6,0,False,0,0,6,0,0.0,0.0
"(60, 30)",low,True,0.004,True,31,True,vs_right,cp,0.05,16,6,True,6,0,4,6,0.0,0.5
"(60, 30)",low,True,0.004,True,31,True,vs_left,cp,0.05,14,4,True,4,0,3,7,0.0,0.6363636363636364
"(60, 30)",low,True,0.004,True,31,True,difference,cp,0.05,8,0,False,0,0,2,6,0.0,1.0
"(60, 30)",low,True,0.004,True,31,False,baseline,cp,0.05,34,0,False,0,0,34,0,0.0,0.0
"(60, 30)",low,True,0.004,True,31,False,vs_right,cp,0.05,36,19,True,8,11,13,4,0.4583333333333333,0.3333333333333333
"(60, 30)",low,True,0.004,True,31,False,vs_left,cp,0.05,37,19,True,7,12,14,4,0.46153846153846156,0.36363636363636365
"(60, 30)",low,True,0.004,True,31,False,difference,cp,0.05,30,1,True,0,1,23,6,0.041666666666666664,1.0
"(60, 30)",low,True,0.004,False,86,True,baseline,cp,0.05,49,0,False,0,0,49,0,0.0,0.0
"(60, 30)",low,True,0.004,False,86,True,vs_right,cp,0.05,37,3,True,3,0,32,2,0.0,0.4
"(60, 30)",low,True,0.004,False,86,True,vs_left,cp,0.05,30,2,True,2,0,26,2,0.0,0.5
"(60, 30)",low,True,0.004,False,86,True,difference,cp,0.05,43,0,False,0,0,35,8,0.0,1.0
"(60, 30)",low,True,0.004,False,86,False,baseline,cp,0.05,150,0,False,0,0,150,0,0.0,0.0
"(60, 30)",low,True,0.004,False,86,False,vs_right,cp,0.05,100,4,True,4,0,95,1,0.0,0.2
"(60, 30)",low,True,0.004,False,86,False,vs_left,cp,0.05,105,4,True,4,0,101,0,0.0,0.0
"(60, 30)",low,True,0.004,False,86,False,difference,cp,0.05,154,0,False,0,0,146,8,0.0,1.0
"(60, 30)",low,True,0.004,False,64,True,baseline,cp,0.05,27,0,False,0,0,27,0,0.0,0.0
"(60, 30)",low,True,0.004,False,64,True,vs_right,cp,0.05,22,3,True,3,0,18,1,0.0,0.25
"(60, 30)",low,True,0.004,False,64,True,vs_left,cp,0.05,23,2,True,2,0,21,0,0.0,0.0
"(60, 30)",low,True,0.004,False,64,True,difference,cp,0.05,27,0,False,0,0,23,4,0.0,1.0
"(60, 30)",low,True,0.004,False,64,False,baseline,cp,0.05,109,0,False,0,0,109,0,0.0,0.0
"(60, 30)",low,True,0.004,False,64,False,vs_right,cp,0.05,75,4,True,3,1,70,1,0.014084507042253521,0.25
"(60, 30)",low,True,0.004,False,64,False,vs_left,cp,0.05,80,4,True,2,2,76,0,0.02564102564102564,0.0
"(60, 30)",low,True,0.004,False,64,False,difference,cp,0.05,120,0,False,0,0,116,4,0.0,1.0
"(60, 30)",low,True,0.004,False,31,True,baseline,cp,0.05,12,0,False,0,0,12,0,0.0,0.0
"(60, 30)",low,True,0.004,False,31,True,vs_right,cp,0.05,23,5,True,5,0,11,7,0.0,0.5833333333333334
"(60, 30)",low,True,0.004,False,31,True,vs_left,cp,0.05,21,4,True,4,0,10,7,0.0,0.6363636363636364
"(60, 30)",low,True,0.004,False,31,True,difference,cp,0.05,14,0,False,0,0,8,6,0.0,1.0
"(60, 30)",low,True,0.004,False,31,False,baseline,cp,0.05,63,0,False,0,0,63,0,0.0,0.0
"(60, 30)",low,True,0.004,False,31,False,vs_right,cp,0.05,64,19,True,8,11,41,4,0.21153846153846154,0.3333333333333333
"(60, 30)",low,True,0.004,False,31,False,vs_left,cp,0.05,65,19,True,7,12,42,4,0.2222222222222222,0.36363636363636365
"(60, 30)",low,True,0.004,False,31,False,difference,cp,0.05,64,0,False,0,0,58,6,0.0,1.0
"(60, 30)",low,True,0.012,True,86,True,baseline,cp,0.05,17,0,False,0,0,17,0,0.0,0.0
"(60, 30)",low,True,0.012,True,86,True,vs_right,cp,0.05,8,3,True,2,1,3,2,0.25,0.5
"(60, 30)",low,True,0.012,True,86,True,vs_left,cp,0.05,8,2,True,2,0,4,2,0.0,0.5
"(60, 30)",low,True,0.012,True,86,True,difference,cp,0.05,10,0,False,0,0,5,5,0.0,1.0
"(60, 30)",low,True,0.012,True,86,False,baseline,cp,0.05,57,0,False,0,0,57,0,0.0,0.0
"(60, 30)",low,True,0.012,True,86,False,vs_right,cp,0.05,20,4,True,4,0,16,0,0.0,0.0
"(60, 30)",low,True,0.012,True,86,False,vs_left,cp,0.05,22,4,True,4,0,18,0,0.0,0.0
"(60, 30)",low,True,0.012,True,86,False,difference,cp,0.05,59,0,False,0,0,54,5,0.0,1.0
"(60, 30)",low,True,0.012,True,64,True,baseline,cp,0.05,8,0,False,0,0,8,0,0.0,0.0
"(60, 30)",low,True,0.012,True,64,True,vs_right,cp,0.05,6,2,True,2,0,3,1,0.0,0.3333333333333333
"(60, 30)",low,True,0.012,True,64,True,vs_left,cp,0.05,6,2,True,2,0,4,0,0.0,0.0
"(60, 30)",low,True,0.012,True,64,True,difference,cp,0.05,6,0,False,0,0,3,3,0.0,1.0
"(60, 30)",low,True,0.012,True,64,False,baseline,cp,0.05,42,0,False,0,0,42,0,0.0,0.0
"(60, 30)",low,True,0.012,True,64,False,vs_right,cp,0.05,18,4,True,3,1,14,0,0.06666666666666667,0.0
"(60, 30)",low,True,0.012,True,64,False,vs_left,cp,0.05,20,4,True,2,2,16,0,0.1111111111111111,0.0
"(60, 30)",low,True,0.012,True,64,False,difference,cp,0.05,46,0,False,0,0,43,3,0.0,1.0
"(60, 30)",low,True,0.012,True,31,True,baseline,cp,0.05,6,0,False,0,0,6,0,0.0,0.0
"(60, 30)",low,True,0.012,True,31,True,vs_right,cp,0.05,16,5,True,4,1,4,7,0.2,0.6363636363636364
"(60, 30)",low,True,0.012,True,31,True,vs_left,cp,0.05,14,4,True,4,0,3,7,0.0,0.6363636363636364
"(60, 30)",low,True,0.012,True,31,True,difference,cp,0.05,6,0,False,0,0,2,4,0.0,1.0
"(60, 30)",low,True,0.012,True,31,False,baseline,cp,0.05,27,0,False,0,0,27,0,0.0,0.0
"(60, 30)",low,True,0.012,True,31,False,vs_right,cp,0.05,35,19,True,7,12,12,4,0.5,0.36363636363636365
"(60, 30)",low,True,0.012,True,31,False,vs_left,cp,0.05,34,19,True,7,12,11,4,0.5217391304347826,0.36363636363636365
"(60, 30)",low,True,0.012,True,31,False,difference,cp,0.05,26,0,False,0,0,22,4,0.0,1.0
"(60, 30)",low,True,0.012,False,86,True,baseline,cp,0.05,41,0,False,0,0,41,0,0.0,0.0
"(60, 30)",low,True,0.012,False,86,True,vs_right,cp,0.05,27,3,True,2,1,22,2,0.043478260869565216,0.5
"(60, 30)",low,True,0.012,False,86,True,vs_left,cp,0.05,26,2,True,2,0,22,2,0.0,0.5
"(60, 30)",low,True,0.012,False,86,True,difference,cp,0.05,33,0,False,0,0,28,5,0.0,1.0
"(60, 30)",low,True,0.012,False,86,False,baseline,cp,0.05,129,0,False,0,0,129,0,0.0,0.0
"(60, 30)",low,True,0.012,False,86,False,vs_right,cp,0.05,76,4,True,4,0,72,0,0.0,0.0
"(60, 30)",low,True,0.012,False,86,False,vs_left,cp,0.05,89,4,True,4,0,85,0,0.0,0.0
"(60, 30)",low,True,0.012,False,86,False,difference,cp,0.05,130,0,False,0,0,125,5,0.0,1.0
"(60, 30)",low,True,0.012,False,64,True,baseline,cp,0.05,23,0,False,0,0,23,0,0.0,0.0
"(60, 30)",low,True,0.012,False,64,True,vs_right,cp,0.05,17,3,True,2,1,13,1,0.07142857142857142,0.3333333333333333
"(60, 30)",low,True,0.012,False,64,True,vs_left,cp,0.05,19,2,True,2,0,17,0,0.0,0.0
"(60, 30)",low,True,0.012,False,64,True,difference,cp,0.05,21,0,False,0,0,18,3,0.0,1.0
"(60, 30)",low,True,0.012,False,64,False,baseline,cp,0.05,97,0,False,0,0,97,0,0.0,0.0
"(60, 30)",low,True,0.012,False,64,False,vs_right,cp,0.05,61,4,True,3,1,57,0,0.017241379310344827,0.0
"(60, 30)",low,True,0.012,False,64,False,vs_left,cp,0.05,67,4,True,2,2,63,0,0.03076923076923077,0.0
"(60, 30)",low,True,0.012,False,64,False,difference,cp,0.05,99,0,False,0,0,96,3,0.0,1.0
"(60, 30)",low,True,0.012,False,31,True,baseline,cp,0.05,11,0,False,0,0,11,0,0.0,0.0
"(60, 30)",low,True,0.012,False,31,True,vs_right,cp,0.05,20,7,True,6,1,8,5,0.1111111111111111,0.45454545454545453
"(60, 30)",low,True,0.012,False,31,True,vs_left,cp,0.05,20,3,True,3,0,9,8,0.0,0.7272727272727273
"(60, 30)",low,True,0.012,False,31,True,difference,cp,0.05,11,0,False,0,0,7,4,0.0,1.0
"(60, 30)",low,True,0.012,False,31,False,baseline,cp,0.05,54,0,False,0,0,54,0,0.0,0.0
"(60, 30)",low,True,0.012,False,31,False,vs_right,cp,0.05,52,18,True,6,12,29,5,0.2926829268292683,0.45454545454545453
"(60, 30)",low,True,0.012,False,31,False,vs_left,cp,0.05,58,19,True,7,12,35,4,0.2553191489361702,0.36363636363636365
"(60, 30)",low,True,0.012,False,31,False,difference,cp,0.05,53,0,False,0,0,49,4,0.0,1.0
"(60, 30)",low,True,0.02,True,86,True,baseline,cp,0.05,15,0,False,0,0,15,0,0.0,0.0
"(60, 30)",low,True,0.02,True,86,True,vs_right,cp,0.05,8,2,True,2,0,3,3,0.0,0.6
"(60, 30)",low,True,0.02,True,86,True,vs_left,cp,0.05,6,2,True,2,0,2,2,0.0,0.5
"(60, 30)",low,True,0.02,True,86,True,difference,cp,0.05,10,0,False,0,0,4,6,0.0,1.0
"(60, 30)",low,True,0.02,True,86,False,baseline,cp,0.05,50,0,False,0,0,50,0,0.0,0.0
"(60, 30)",low,True,0.02,True,86,False,vs_right,cp,0.05,22,4,True,4,0,17,1,0.0,0.2
"(60, 30)",low,True,0.02,True,86,False,vs_left,cp,0.05,16,4,True,4,0,12,0,0.0,0.0
"(60, 30)",low,True,0.02,True,86,False,difference,cp,0.05,44,0,False,0,0,38,6,0.0,1.0
"(60, 30)",low,True,0.02,True,64,True,baseline,cp,0.05,8,0,False,0,0,8,0,0.0,0.0
"(60, 30)",low,True,0.02,True,64,True,vs_right,cp,0.05,5,2,True,2,0,2,1,0.0,0.3333333333333333
"(60, 30)",low,True,0.02,True,64,True,vs_left,cp,0.05,5,2,True,2,0,3,0,0.0,0.0
"(60, 30)",low,True,0.02,True,64,True,difference,cp,0.05,5,0,False,0,0,2,3,0.0,1.0
"(60, 30)",low,True,0.02,True,64,False,baseline,cp,0.05,37,0,False,0,0,37,0,0.0,0.0
"(60, 30)",low,True,0.02,True,64,False,vs_right,cp,0.05,21,4,True,2,2,16,1,0.1111111111111111,0.3333333333333333
"(60, 30)",low,True,0.02,True,64,False,vs_left,cp,0.05,16,4,True,2,2,12,0,0.14285714285714285,0.0
"(60, 30)",low,True,0.02,True,64,False,difference,cp,0.05,31,0,False,0,0,28,3,0.0,1.0
"(60, 30)",low,True,0.02,True,31,True,baseline,cp,0.05,5,0,False,0,0,5,0,0.0,0.0
"(60, 30)",low,True,0.02,True,31,True,vs_right,cp,0.05,15,5,True,5,0,4,6,0.0,0.5454545454545454
"(60, 30)",low,True,0.02,True,31,True,vs_left,cp,0.05,14,2,True,2,0,3,9,0.0,0.8181818181818182
"(60, 30)",low,True,0.02,True,31,True,difference,cp,0.05,6,0,False,0,0,2,4,0.0,1.0
"(60, 30)",low,True,0.02,True,31,False,baseline,cp,0.05,23,0,False,0,0,23,0,0.0,0.0
"(60, 30)",low,True,0.02,True,31,False,vs_right,cp,0.05,36,20,True,8,12,13,3,0.48,0.2727272727272727
"(60, 30)",low,True,0.02,True,31,False,vs_left,cp,0.05,32,19,True,7,12,9,4,0.5714285714285714,0.36363636363636365
"(60, 30)",low,True,0.02,True,31,False,difference,cp,0.05,20,1,True,0,1,15,4,0.0625,1.0
"(60, 30)",low,True,0.02,False,86,True,baseline,cp,0.05,36,0,False,0,0,36,0,0.0,0.0
"(60, 30)",low,True,0.02,False,86,True,vs_right,cp,0.05,25,2,True,2,0,20,3,0.0,0.6
"(60, 30)",low,True,0.02,False,86,True,vs_left,cp,0.05,18,2,True,2,0,14,2,0.0,0.5
"(60, 30)",low,True,0.02,False,86,True,difference,cp,0.05,25,0,False,0,0,19,6,0.0,1.0
"(60, 30)",low,True,0.02,False,86,False,baseline,cp,0.05,109,0,False,0,0,109,0,0.0,0.0
"(60, 30)",low,True,0.02,False,86,False,vs_right,cp,0.05,72,4,True,4,0,67,1,0.0,0.2
"(60, 30)",low,True,0.02,False,86,False,vs_left,cp,0.05,63,4,True,4,0,59,0,0.0,0.0
"(60, 30)",low,True,0.02,False,86,False,difference,cp,0.05,94,0,False,0,0,88,6,0.0,1.0
"(60, 30)",low,True,0.02,False,64,True,baseline,cp,0.05,20,0,False,0,0,20,0,0.0,0.0
"(60, 30)",low,True,0.02,False,64,True,vs_right,cp,0.05,16,2,True,2,0,13,1,0.0,0.3333333333333333
"(60, 30)",low,True,0.02,False,64,True,vs_left,cp,0.05,11,2,True,2,0,9,0,0.0,0.0
"(60, 30)",low,True,0.02,False,64,True,difference,cp,0.05,15,0,False,0,0,12,3,0.0,1.0
"(60, 30)",low,True,0.02,False,64,False,baseline,cp,0.05,79,0,False,0,0,79,0,0.0,0.0
"(60, 30)",low,True,0.02,False,64,False,vs_right,cp,0.05,58,4,True,2,2,53,1,0.03636363636363636,0.3333333333333333
"(60, 30)",low,True,0.02,False,64,False,vs_left,cp,0.05,44,4,True,2,2,40,0,0.047619047619047616,0.0
"(60, 30)",low,True,0.02,False,64,False,difference,cp,0.05,70,0,False,0,0,67,3,0.0,1.0
"(60, 30)",low,True,0.02,False,31,True,baseline,cp,0.05,8,0,False,0,0,8,0,0.0,0.0
"(60, 30)",low,True,0.02,False,31,True,vs_right,cp,0.05,18,5,True,5,0,7,6,0.0,0.5454545454545454
"(60, 30)",low,True,0.02,False,31,True,vs_left,cp,0.05,18,5,True,5,0,7,6,0.0,0.5454545454545454
"(60, 30)",low,True,0.02,False,31,True,difference,cp,0.05,9,0,False,0,0,5,4,0.0,1.0
"(60, 30)",low,True,0.02,False,31,False,baseline,cp,0.05,38,0,False,0,0,38,0,0.0,0.0
"(60, 30)",low,True,0.02,False,31,False,vs_right,cp,0.05,50,19,True,7,12,27,4,0.3076923076923077,0.36363636363636365
"(60, 30)",low,True,0.02,False,31,False,vs_left,cp,0.05,48,19,True,7,12,25,4,0.32432432432432434,0.36363636363636365
"(60, 30)",low,True,0.02,False,31,False,difference,cp,0.05,37,1,True,0,1,32,4,0.030303030303030304,1.0
"(60, 30)",low,False,0.004,True,86,True,baseline,mc_w,0.0053239713749995,1764,0,False,0,0,1764,0,0.0,0.0
"(60, 30)",low,False,0.004,True,86,True,vs_right,mc_w,0.0053239713749995,1764,556,True,494,62,638,570,0.08857142857142856,0.5357142857142857
"(60, 30)",low,False,0.004,True,86,True,vs_left,mc_w,0.0053239713749995,1764,501,True,490,11,689,574,0.015714285714285715,0.5394736842105263
"(60, 30)",low,False,0.004,True,86,True,difference,mc_w,0.0053239713749995,1764,19,False,15,4,696,1049,0.005714285714285714,0.9859022556390977
"(60, 30)",low,False,0.004,True,86,False,baseline,mc_w,0.0030378442357353,5418,2,False,0,2,5416,0,0.00036913990402362494,0.0
"(60, 30)",low,False,0.004,True,86,False,vs_right,mc_w,0.0030378442357353,5418,1177,True,447,730,3624,617,0.16766192007349565,0.5798872180451128
"(60, 30)",low,False,0.004,True,86,False,vs_left,mc_w,0.0030378442357353,5418,1153,True,445,708,3646,619,0.16260909508497934,0.581766917293233
"(60, 30)",low,False,0.004,True,86,False,difference,mc_w,0.0030378442357353,5418,7,False,5,2,4352,1059,0.00045934772622875517,0.9953007518796992
"(60, 30)",low,False,0.004,True,64,True,baseline,mc_w,0.0066401589407466,1134,0,False,0,0,1134,0,0.0,0.0
"(60, 30)",low,False,0.004,True,64,True,vs_right,mc_w,0.0066401589407466,1134,408,True,358,50,400,326,0.1111111111111111,0.4766081871345029
"(60, 30)",low,False,0.004,True,64,True,vs_left,mc_w,0.0066401589407466,1134,367,True,355,12,438,329,0.02666666666666667,0.48099415204678364
"(60, 30)",low,False,0.004,True,64,True,difference,mc_w,0.0066401589407466,1134,13,False,7,6,444,677,0.013333333333333334,0.9897660818713451
"(60, 30)",low,False,0.004,True,64,False,baseline,mc_w,0.0035214760613688,4032,2,False,0,2,4030,0,0.000496031746031746,0.0
"(60, 30)",low,False,0.004,True,64,False,vs_right,mc_w,0.0035214760613688,4032,891,True,326,565,2783,358,0.1687574671445639,0.5233918128654971
"(60, 30)",low,False,0.004,True,64,False,vs_left,mc_w,0.0035214760613688,4032,893,True,321,572,2776,363,0.17084826762246116,0.5307017543859649
"(60, 30)",low,False,0.004,True,64,False,difference,mc_w,0.0035214760613688,4032,0,False,0,0,3348,684,0.0,1.0
"(60, 30)",low,False,0.004,True,31,True,baseline,mc_w,0.0099602384111199,504,0,False,0,0,504,0,0.0,0.0
"(60, 30)",low,False,0.004,True,31,True,vs_right,mc_w,0.0099602384111199,504,182,True,158,24,176,146,0.12,0.48026315789473684
"(60, 30)",low,False,0.004,True,31,True,vs_left,mc_w,0.0099602384111199,504,160,True,155,5,195,149,0.025,0.4901315789473684
"(60, 30)",low,False,0.004,True,31,True,difference,mc_w,0.0099602384111199,504,3,False,3,0,200,301,0.0,0.9901315789473685
"(60, 30)",low,False,0.004,True,31,False,baseline,mc_w,0.0050598061726576,1953,0,False,0,0,1953,0,0.0,0.0
"(60, 30)",low,False,0.004,True,31,False,vs_right,mc_w,0.0050598061726576,1953,469,True,146,323,1326,158,0.1958762886597938,0.5197368421052632
"(60, 30)",low,False,0.004,True,31,False,vs_left,mc_w,0.0050598061726576,1953,439,True,140,299,1350,164,0.18132201334141904,0.5394736842105263
"(60, 30)",low,False,0.004,True,31,False,difference,mc_w,0.0050598061726576,1953,6,False,3,3,1646,301,0.0018192844147968466,0.9901315789473685
"(60, 30)",low,False,0.004,False,86,True,baseline,mc_w,0.0037646162621052,3528,0,False,0,0,3528,0,0.0,0.0
"(60, 30)",low,False,0.004,False,86,True,vs_right,mc_w,0.0037646162621052,3528,515,True,466,49,2415,598,0.019886363636363636,0.5620300751879699
"(60, 30)",low,False,0.004,False,86,True,vs_left,mc_w,0.0037646162621052,3528,478,True,455,23,2441,609,0.009334415584415584,0.5723684210526315
"(60, 30)",low,False,0.004,False,86,True,difference,mc_w,0.0037646162621052,3528,16,False,7,9,2455,1057,0.0036525974025974025,0.993421052631579
"(60, 30)",low,False,0.004,False,86,False,baseline,mc_w,0.0021480802592769,10836,13,False,0,13,10823,0,0.001199704688076781,0.0
"(60, 30)",low,False,0.004,False,86,False,vs_right,mc_w,0.0021480802592769,10836,1080,True,418,662,9110,646,0.06774457634056488,0.6071428571428571
"(60, 30)",low,False,0.004,False,86,False,vs_left,mc_w,0.0021480802592769,10836,1083,True,419,664,9108,645,0.06794924273434302,0.606203007518797
